credit_card_id,customer_id,card_type,card_limit,current_balance,last_payment_date,payment_due_date,payment_status,credit_utilization,credit_card_number,bank_name
2918,1559,mastercard,150000,24130,2024-02-21,2024-03-22,Paid,0.16,2254941689786642,Yes Bank
2919,1559,rupay,400000,330982,2024-06-12,2024-07-12,Paid,0.83,6.25186E+13,Canara Bank
2920,864,visa,200000,123018,2024-08-30,2024-09-29,Paid,0.62,4637034130537832,Canara Bank
2921,864,mastercard,150000,118279,2024-07-02,2024-08-01,Paid,0.79,2245451646821369,Andhra Bank
2922,864,amex,20000,337,2024-08-18,2024-09-17,Overdue,0.02,3.7297E+14,Punjab National Bank
2923,550,visa,150000,116504,2024-07-10,2024-08-09,Paid,0.78,4209228789572391,RBL Bank
2924,951,visa,100000,36010,2024-04-23,2024-05-23,Overdue,0.36,4309014704745463,Bank of Maharashtra
2925,951,mastercard,500000,484956,2024-02-28,2024-03-29,Overdue,0.97,5587113587074940,ICICI
2926,951,amex,200000,30846,2024-10-14,2024-11-13,Overdue,0.15,3.42596E+14,RBL Bank
2927,1129,mastercard,25000,14802,2024-08-01,2024-08-31,Pending,0.59,5324554051986796,Bank of Baroda
2928,692,visa,40000,39395,2024-07-23,2024-08-22,Pending,0.98,4653510958250680,Central Bank of India
2929,110,visa,300000,81157,2024-09-10,2024-10-10,Paid,0.27,4720519924366099,Kotak Mahindra
2930,110,mastercard,100000,32642,2024-08-23,2024-09-22,Paid,0.33,2586573798134346,Union Bank of India
2931,110,rupay,500000,342816,2024-01-12,2024-02-11,Paid,0.69,6.25156E+13,ICICI
2932,1415,mastercard,25000,7321,2024-08-23,2024-09-22,Pending,0.29,5274505233696026,Bank of Maharashtra
2933,886,mastercard,30000,23390,2024-04-15,2024-05-15,Pending,0.78,2515233883499312,Axis Bank
2934,1572,visa,25000,4561,2024-11-13,2024-12-13,Paid,0.18,4108284953247726,Andhra Bank
2935,1572,visa,100000,65030,2024-06-11,2024-07-11,Pending,0.65,4814057492408032,Central Bank of India
2936,1133,visa,400000,275343,2024-08-15,2024-09-14,Overdue,0.69,4539135733231464,Bank of India
2937,967,visa,75000,62083,2024-07-16,2024-08-15,Paid,0.83,4511811382446338,IDFC First Bank
2938,967,mastercard,150000,110691,2024-01-14,2024-02-13,Paid,0.74,2580272000311737,SBI
2939,967,discover,40000,23438,2024-03-24,2024-04-23,Pending,0.59,6597553342197385,Union Bank of India
2940,298,visa,25000,3965,2024-11-11,2024-12-11,Paid,0.16,4759989627714990,Bank of Baroda
2941,369,visa,200000,48966,2024-11-09,2024-12-09,Overdue,0.24,4063613127901193,Kotak Mahindra
2942,1285,mastercard,300000,286218,2024-05-22,2024-06-21,Pending,0.95,2717846978190250,Federal Bank
2943,1285,mastercard,100000,8758,2024-04-17,2024-05-17,Overdue,0.09,2264770240073077,Bank of Baroda
2944,1285,mastercard,20000,18339,2024-05-14,2024-06-13,Paid,0.92,2560588628276208,Yes Bank
2945,1022,visa,25000,9841,2024-02-13,2024-03-14,Paid,0.39,4867655303443068,Union Bank of India
2946,182,visa,50000,3931,2024-01-14,2024-02-13,Overdue,0.08,4411503482556071,HDFC
2947,924,visa,150000,69700,2024-06-19,2024-07-19,Overdue,0.46,4805154016453692,RBL Bank
2948,316,visa,40000,8982,2024-10-02,2024-11-01,Pending,0.22,4840468139379361,Yes Bank
2949,316,mastercard,500000,111967,2024-06-20,2024-07-20,Paid,0.22,2709789521648244,Bajaj Finserv
2950,316,amex,100000,28065,2024-04-14,2024-05-14,Paid,0.28,3.40618E+14,Bank of Baroda
2951,672,mastercard,150000,141925,2024-05-22,2024-06-21,Paid,0.95,2231941477585717,Punjab National Bank
2952,672,visa,150000,38116,2024-06-23,2024-07-23,Paid,0.25,4127596830836976,Bajaj Finserv
2953,1305,visa,200000,43183,2024-07-05,2024-08-04,Paid,0.22,4310715023642515,Central Bank of India
2954,1305,mastercard,30000,27131,2024-07-01,2024-07-31,Pending,0.9,2225661525012831,Central Bank of India
2955,635,visa,500000,226424,2024-01-26,2024-02-25,Paid,0.45,4798511224299655,Canara Bank
2956,595,mastercard,15000,3155,2024-01-08,2024-02-07,Overdue,0.21,5118827998090199,Bank of India
2957,595,mastercard,100000,79486,2024-02-02,2024-03-03,Paid,0.79,5151517939642889,Punjab National Bank
2958,595,mastercard,200000,133574,2024-06-26,2024-07-26,Pending,0.67,5371112650454260,Bank of Baroda
2959,1188,visa,200000,136644,2024-09-09,2024-10-09,Pending,0.68,4748051513758658,Bajaj Finserv
2960,1188,visa,75000,4051,2024-04-19,2024-05-19,Pending,0.05,4468008896678240,SBI
2961,1188,visa,400000,76317,2024-03-01,2024-03-31,Overdue,0.19,4707049978948946,ICICI
2962,1371,mastercard,40000,25773,2024-04-14,2024-05-14,Pending,0.64,5269714911446616,IDBI Bank
2963,1371,mastercard,40000,35080,2024-02-09,2024-03-10,Overdue,0.88,2584810502259551,Canara Bank
2964,1371,mastercard,100000,67035,2024-11-09,2024-12-09,Pending,0.67,2224759940752816,Union Bank of India
2965,1477,visa,100000,44181,2024-06-23,2024-07-23,Paid,0.44,4163974161590014,Bajaj Finserv
2966,1477,mastercard,150000,135527,2024-09-25,2024-10-25,Overdue,0.9,2563995078438781,SBI
2967,1477,amex,300000,140620,2024-01-26,2024-02-25,Pending,0.47,3.77313E+14,Indian Bank
2968,732,visa,50000,21244,2024-08-06,2024-09-05,Paid,0.42,4011085784140303,Bank of Maharashtra
2969,732,visa,50000,20076,2024-03-23,2024-04-22,Paid,0.4,4262231893074043,Canara Bank
2970,1365,mastercard,40000,17295,2024-10-03,2024-11-02,Overdue,0.43,5140577599996896,Central Bank of India
2971,1365,visa,500000,321416,2024-05-07,2024-06-06,Paid,0.64,4041449167983800,Indian Bank
2972,1365,discover,300000,189523,2024-09-25,2024-10-25,Overdue,0.63,6513980238057749,Federal Bank
2973,395,mastercard,30000,26149,2024-10-20,2024-11-19,Pending,0.87,2226104398536965,Bank of Maharashtra
2974,395,visa,20000,9550,2024-11-10,2024-12-10,Overdue,0.48,4778543023743892,Yes Bank
2975,691,visa,200000,166053,2024-05-23,2024-06-22,Pending,0.83,4075050801528495,Bank of Baroda
2976,628,mastercard,50000,16097,2024-07-24,2024-08-23,Pending,0.32,2715804334658900,Bajaj Finserv
2977,1337,mastercard,200000,120344,2024-09-22,2024-10-22,Overdue,0.6,2251749851039663,Canara Bank
2978,1337,visa,40000,39713,2024-04-07,2024-05-07,Paid,0.99,4298475442861560,IDFC First Bank
2979,1337,discover,75000,72179,2024-11-12,2024-12-12,Pending,0.96,6011598315689924,HDFC
2980,99,visa,30000,26607,2024-01-13,2024-02-12,Pending,0.89,4642021070152766,Bajaj Finserv
2981,99,mastercard,150000,72637,2024-03-02,2024-04-01,Overdue,0.48,5574103487330521,Bank of Maharashtra
2982,99,amex,30000,8706,2024-01-10,2024-02-09,Paid,0.29,3.49024E+14,Central Bank of India
2983,1268,mastercard,200000,28332,2024-08-04,2024-09-03,Pending,0.14,5570238106199461,Central Bank of India
2984,1268,mastercard,50000,7827,2024-09-13,2024-10-13,Paid,0.16,5549777132910647,Bank of Baroda
2985,1089,visa,50000,49815,2024-10-07,2024-11-06,Paid,1,4425070018758708,ICICI
2986,850,visa,40000,7042,2024-10-28,2024-11-27,Overdue,0.18,4782224378652129,Federal Bank
2987,854,mastercard,25000,3142,2024-09-06,2024-10-06,Overdue,0.13,2233675192917627,Central Bank of India
2988,854,visa,15000,14603,2024-04-03,2024-05-03,Overdue,0.97,4638495440172124,Bank of Maharashtra
2989,854,discover,15000,1825,2024-08-01,2024-08-31,Pending,0.12,6011829008728277,Andhra Bank
2990,367,mastercard,40000,28167,2024-06-24,2024-07-24,Paid,0.7,5599885909997694,Yes Bank
2991,367,visa,200000,158246,2024-10-11,2024-11-10,Overdue,0.79,4944566080602163,IDFC First Bank
2992,367,rupay,50000,15490,2024-09-01,2024-10-01,Paid,0.31,6.27057E+13,Bank of Maharashtra
2993,58,mastercard,500000,115276,2024-08-09,2024-09-08,Paid,0.23,5232877985317767,Union Bank of India
2994,58,visa,150000,4571,2024-03-16,2024-04-15,Paid,0.03,4034475854076805,SBI
2995,160,mastercard,500000,254938,2024-02-16,2024-03-17,Paid,0.51,2245284556425172,Axis Bank
2996,160,visa,75000,28963,2024-05-21,2024-06-20,Paid,0.39,4973082775972774,IDBI Bank
2997,160,rupay,25000,5686,2024-08-25,2024-09-24,Paid,0.23,6.22172E+13,HDFC
2998,698,visa,300000,161739,2024-10-12,2024-11-11,Pending,0.54,4631426489269551,Bank of Maharashtra
2999,698,mastercard,100000,27969,2024-09-07,2024-10-07,Paid,0.28,2511983658566174,Axis Bank
3000,1375,visa,75000,58213,2024-06-25,2024-07-25,Pending,0.78,4215264184997711,Punjab National Bank
3001,575,mastercard,200000,196789,2024-09-19,2024-10-19,Pending,0.98,2707238533685499,HDFC
3002,575,mastercard,30000,28895,2024-04-09,2024-05-09,Overdue,0.96,2286228393362809,Bajaj Finserv
3003,575,mastercard,500000,458828,2024-05-11,2024-06-10,Overdue,0.92,2299331768602760,Canara Bank
3004,1513,mastercard,15000,8176,2024-01-06,2024-02-05,Overdue,0.55,2253172103762016,Andhra Bank
3005,1513,mastercard,100000,79502,2024-11-01,2024-12-01,Paid,0.8,5302550115752147,Bank of India
3006,1513,visa,400000,40557,2024-02-14,2024-03-15,Overdue,0.1,4377375582942283,Union Bank of India
3007,1215,visa,500000,211815,2024-03-14,2024-04-13,Paid,0.42,4450644692738901,Kotak Mahindra
3008,1215,mastercard,50000,26548,2024-03-05,2024-04-04,Pending,0.53,2706254272358629,Yes Bank
3009,1215,rupay,40000,15131,2024-08-15,2024-09-14,Pending,0.38,6.28517E+13,Bank of Maharashtra
3010,573,visa,300000,33918,2024-07-20,2024-08-19,Pending,0.11,4255246085825936,HDFC
3011,573,mastercard,200000,90487,2024-06-07,2024-07-07,Pending,0.45,5234122702572099,Union Bank of India
3012,1122,visa,100000,57185,2024-05-17,2024-06-16,Overdue,0.57,4958490076354643,IDBI Bank
3013,1378,mastercard,20000,14331,2024-03-13,2024-04-12,Pending,0.72,5400525677832298,Bank of India
3014,352,visa,40000,24025,2024-07-24,2024-08-23,Pending,0.6,4435831036367261,Bajaj Finserv
3015,291,visa,25000,7180,2024-01-01,2024-01-31,Overdue,0.29,4470810936222285,RBL Bank
3016,291,visa,15000,6249,2024-07-25,2024-08-24,Pending,0.42,4728095453945258,ICICI
3017,291,visa,20000,5202,2024-04-22,2024-05-22,Paid,0.26,4569615381671841,Andhra Bank
3018,1151,visa,40000,5194,2024-04-07,2024-05-07,Overdue,0.13,4218609595252329,IDFC First Bank
3019,1383,mastercard,25000,9606,2024-08-12,2024-09-11,Paid,0.38,2290167297179956,Central Bank of India
3020,48,mastercard,25000,7506,2024-09-09,2024-10-09,Pending,0.3,5471350138853161,Indian Bank
3021,555,visa,150000,17505,2024-02-13,2024-03-14,Paid,0.12,4643717981113388,SBI
3022,555,visa,200000,171605,2024-09-20,2024-10-20,Overdue,0.86,4936759728143506,Bank of Baroda
3023,555,mastercard,150000,123272,2024-10-19,2024-11-18,Pending,0.82,2637217211438020,Bank of Baroda
3024,374,visa,15000,13233,2024-05-17,2024-06-16,Paid,0.88,4951517145270934,Andhra Bank
3025,374,visa,20000,3326,2024-03-04,2024-04-03,Pending,0.17,4467339983204959,Bank of Baroda
3026,374,visa,500000,242502,2024-05-01,2024-05-31,Overdue,0.49,4468468349756268,Bank of India
3027,1228,visa,25000,17486,2024-03-14,2024-04-13,Paid,0.7,4252384018729546,Yes Bank
3028,1228,visa,50000,11258,2024-01-01,2024-01-31,Pending,0.23,4632173857772308,RBL Bank
3029,700,visa,150000,132254,2024-09-20,2024-10-20,Paid,0.88,4149235347319754,Union Bank of India
3030,700,visa,25000,1584,2024-07-10,2024-08-09,Pending,0.06,4517268215366601,Punjab National Bank
3031,514,visa,30000,28235,2024-10-10,2024-11-09,Overdue,0.94,4053582125314042,Bank of India
3032,514,mastercard,100000,32216,2024-01-21,2024-02-20,Pending,0.32,2720604015966801,Bank of Baroda
3033,1017,visa,400000,130136,2024-11-13,2024-12-13,Paid,0.33,4867058804687657,Andhra Bank
3034,1017,visa,20000,12367,2024-06-10,2024-07-10,Paid,0.62,4674020685419702,HDFC
3035,775,mastercard,100000,69323,2024-04-05,2024-05-05,Pending,0.69,2681538734335673,Union Bank of India
3036,1152,mastercard,150000,122321,2024-10-20,2024-11-19,Overdue,0.82,2535616130337945,RBL Bank
3037,1152,mastercard,500000,317465,2024-04-29,2024-05-29,Overdue,0.63,2362873505139814,Union Bank of India
3038,101,mastercard,150000,106870,2024-03-19,2024-04-18,Paid,0.71,5106735334974626,RBL Bank
3039,101,mastercard,25000,1193,2024-10-07,2024-11-06,Paid,0.05,2226561828123963,SBI
3040,215,mastercard,40000,7571,2024-10-23,2024-11-22,Overdue,0.19,2275600018780792,Central Bank of India
3041,215,mastercard,75000,39258,2024-09-16,2024-10-16,Pending,0.52,2237353339703229,HDFC
3042,133,mastercard,100000,26044,2024-01-12,2024-02-11,Paid,0.26,2475011600718638,Kotak Mahindra
3043,133,mastercard,500000,334733,2024-06-09,2024-07-09,Paid,0.67,2569111733225274,IDBI Bank
3044,133,visa,300000,158320,2024-03-11,2024-04-10,Pending,0.53,4571821173396276,Yes Bank
3045,1277,visa,15000,14753,2024-06-04,2024-07-04,Paid,0.98,4277486814502158,IDBI Bank
3046,525,mastercard,100000,52329,2024-07-29,2024-08-28,Pending,0.52,2540129854044575,IDBI Bank
3047,525,mastercard,30000,15181,2024-02-22,2024-03-23,Paid,0.51,5493691594914177,Central Bank of India
3048,525,visa,30000,4768,2024-03-14,2024-04-13,Overdue,0.16,4993323012664675,Axis Bank
3049,1518,mastercard,50000,3481,2024-01-29,2024-02-28,Pending,0.07,2720870572639400,IDBI Bank
3050,1160,mastercard,300000,227217,2024-03-05,2024-04-04,Paid,0.76,2369825150655679,Andhra Bank
3051,1160,mastercard,50000,33591,2024-05-10,2024-06-09,Overdue,0.67,5113023521724174,Bajaj Finserv
3052,950,visa,100000,8880,2024-06-13,2024-07-13,Pending,0.09,4405623251180115,Canara Bank
3053,950,visa,40000,33208,2024-01-22,2024-02-21,Paid,0.83,4056998265862425,HDFC
3054,950,visa,25000,24390,2024-08-08,2024-09-07,Overdue,0.98,4139723136225649,Federal Bank
3055,824,mastercard,15000,404,2024-03-26,2024-04-25,Overdue,0.03,2386034700213472,Kotak Mahindra
3056,1092,mastercard,15000,7345,2024-10-27,2024-11-26,Pending,0.49,2661115770906966,Canara Bank
3057,1092,mastercard,50000,40748,2024-08-18,2024-09-17,Pending,0.81,2283122888138605,Indian Bank
3058,1092,mastercard,15000,13127,2024-10-05,2024-11-04,Overdue,0.88,2244002276812060,Bank of Maharashtra
3059,1123,visa,100000,99417,2024-05-03,2024-06-02,Pending,0.99,4157151599947037,Central Bank of India
3060,1123,visa,300000,287304,2024-03-26,2024-04-25,Overdue,0.96,4191023532901835,Bank of Maharashtra
3061,1123,visa,25000,12383,2024-04-27,2024-05-27,Pending,0.5,4219245939850012,IDBI Bank
3062,46,mastercard,25000,4659,2024-07-19,2024-08-18,Paid,0.19,2264026242316570,SBI
3063,805,mastercard,40000,25847,2024-01-03,2024-02-02,Paid,0.65,2653023363913193,ICICI
3064,289,visa,40000,793,2024-08-26,2024-09-25,Paid,0.02,4731814316691999,Kotak Mahindra
3065,289,mastercard,200000,50767,2024-01-20,2024-02-19,Pending,0.25,2245042818124151,Punjab National Bank
3066,37,mastercard,150000,148946,2024-05-26,2024-06-25,Pending,0.99,2720544566841203,Kotak Mahindra
3067,37,visa,20000,5354,2024-03-07,2024-04-06,Paid,0.27,4149566470322466,IDFC First Bank
3068,887,mastercard,500000,34649,2024-01-17,2024-02-16,Paid,0.07,2267252636588981,IDBI Bank
3069,887,visa,300000,258726,2024-08-15,2024-09-14,Paid,0.86,4463159825600907,SBI
3070,1254,mastercard,500000,471547,2024-06-15,2024-07-15,Pending,0.94,5355292997969202,Andhra Bank
3071,1254,mastercard,100000,33827,2024-06-05,2024-07-05,Overdue,0.34,2295153657622244,Federal Bank
3072,1254,mastercard,300000,171197,2024-05-22,2024-06-21,Overdue,0.57,2269432832041393,Punjab National Bank
3073,1296,mastercard,500000,311348,2024-10-19,2024-11-18,Paid,0.62,5256389170494188,Yes Bank
3074,1296,visa,75000,63359,2024-08-03,2024-09-02,Pending,0.84,4198570652631306,Canara Bank
3075,1179,mastercard,100000,94932,2024-10-12,2024-11-11,Pending,0.95,2253204251670244,ICICI
3076,112,mastercard,500000,452526,2024-03-17,2024-04-16,Pending,0.91,2230089670685164,Axis Bank
3077,112,visa,150000,58622,2024-10-09,2024-11-08,Paid,0.39,4834993350796579,Yes Bank
3078,112,amex,25000,3230,2024-03-24,2024-04-23,Overdue,0.13,3.46627E+14,Federal Bank
3079,1180,mastercard,75000,52409,2024-03-20,2024-04-19,Pending,0.7,2269884019910107,Bank of Maharashtra
3080,791,mastercard,40000,5316,2024-06-14,2024-07-14,Paid,0.13,5540094006575483,Bank of Baroda
3081,791,mastercard,300000,34771,2024-08-22,2024-09-21,Pending,0.12,5520905083241711,ICICI
3082,791,mastercard,75000,56645,2024-05-07,2024-06-06,Paid,0.76,5512864397025916,Central Bank of India
3083,216,mastercard,15000,5468,2024-11-02,2024-12-02,Pending,0.36,5155241397066947,Axis Bank
3084,1012,mastercard,30000,15942,2024-06-24,2024-07-24,Pending,0.53,5470937377959948,Union Bank of India
3085,885,visa,75000,56374,2024-10-28,2024-11-27,Paid,0.75,4356321655483313,Indian Bank
3086,885,visa,200000,43226,2024-08-09,2024-09-08,Pending,0.22,4858204757056612,Bank of Baroda
3087,460,mastercard,200000,98788,2024-04-17,2024-05-17,Paid,0.49,5561266964924739,Axis Bank
3088,460,visa,20000,278,2024-02-05,2024-03-06,Paid,0.01,4989838829151109,Federal Bank
3089,1021,mastercard,100000,12099,2024-08-08,2024-09-07,Overdue,0.12,5335196110176584,Punjab National Bank
3090,1021,visa,15000,7720,2024-11-07,2024-12-07,Paid,0.51,4777748012727431,ICICI
3091,1021,discover,40000,24036,2024-05-25,2024-06-24,Overdue,0.6,6567686165212224,Bank of India
3092,843,visa,15000,2706,2024-08-08,2024-09-07,Pending,0.18,4411889328200622,Canara Bank
3093,843,visa,15000,9549,2024-02-29,2024-03-30,Paid,0.64,4608322829705546,ICICI
3094,877,visa,30000,25871,2024-04-10,2024-05-10,Paid,0.86,4856617448526184,Union Bank of India
3095,877,mastercard,20000,8759,2024-08-29,2024-09-28,Overdue,0.44,2696227811763485,Indian Bank
3096,877,rupay,150000,18791,2024-04-04,2024-05-04,Overdue,0.13,6.22515E+13,SBI
3097,1239,mastercard,200000,68152,2024-01-31,2024-03-01,Paid,0.34,2288353488957392,RBL Bank
3098,208,visa,100000,79493,2024-01-30,2024-02-29,Paid,0.79,4103020581387426,Indian Bank
3099,208,visa,75000,44388,2024-05-13,2024-06-12,Overdue,0.59,4895213156612268,Bank of Baroda
3100,208,mastercard,500000,237244,2024-03-01,2024-03-31,Pending,0.47,5444236514587867,RBL Bank
3101,1069,mastercard,40000,26286,2024-09-06,2024-10-06,Pending,0.66,2555923632521652,Yes Bank
3102,1110,mastercard,300000,171237,2024-01-15,2024-02-14,Paid,0.57,2295312774486772,Yes Bank
3103,1230,mastercard,25000,23043,2024-07-10,2024-08-09,Paid,0.92,5321796488620497,ICICI
3104,1295,visa,15000,9628,2024-01-26,2024-02-25,Paid,0.64,4287665561928983,Punjab National Bank
3105,1295,visa,100000,16529,2024-06-15,2024-07-15,Paid,0.17,4336910161372831,SBI
3106,1295,mastercard,500000,174445,2024-09-01,2024-10-01,Overdue,0.35,2720270894968522,Canara Bank
3107,675,visa,400000,252495,2024-10-02,2024-11-01,Pending,0.63,4799048384423576,Central Bank of India
3108,675,visa,300000,289470,2024-05-31,2024-06-30,Overdue,0.96,4520830695106347,Bank of Maharashtra
3109,675,mastercard,400000,109980,2024-02-21,2024-03-22,Pending,0.27,2717755568954415,ICICI
3110,561,mastercard,25000,12805,2024-09-06,2024-10-06,Paid,0.51,5320907124784537,Bank of India
3111,561,visa,15000,514,2024-07-04,2024-08-03,Pending,0.03,4146593173358574,Union Bank of India
3112,836,visa,100000,60752,2024-02-09,2024-03-10,Overdue,0.61,4971162134843031,Union Bank of India
3113,836,mastercard,100000,17419,2024-11-15,2024-12-15,Pending,0.17,2262041220396710,Central Bank of India
3114,87,mastercard,500000,297045,2024-04-19,2024-05-19,Overdue,0.59,5210540694469404,Bank of Baroda
3115,688,visa,500000,86077,2024-04-12,2024-05-12,Pending,0.17,4113428716365845,Central Bank of India
3116,420,visa,100000,43850,2024-10-03,2024-11-02,Paid,0.44,4272693003909632,ICICI
3117,420,visa,30000,16802,2024-02-08,2024-03-09,Overdue,0.56,4891836202479748,Bajaj Finserv
3118,420,mastercard,30000,23618,2024-09-20,2024-10-20,Paid,0.79,2241224978311406,Central Bank of India
3119,545,visa,500000,4836,2024-11-02,2024-12-02,Overdue,0.01,4477641360235565,Bank of India
3120,545,mastercard,500000,322372,2024-10-05,2024-11-04,Pending,0.64,2275012163578148,Canara Bank
3121,492,visa,20000,15820,2024-01-02,2024-02-01,Overdue,0.79,4487438570340790,Kotak Mahindra
3122,492,visa,25000,10895,2024-09-27,2024-10-27,Overdue,0.44,4287334307996826,RBL Bank
3123,492,mastercard,150000,102417,2024-03-23,2024-04-22,Overdue,0.68,2713286612370006,Bank of Maharashtra
3124,1079,visa,75000,5167,2024-01-27,2024-02-26,Pending,0.07,4696399733696121,Bank of Maharashtra
3125,1079,mastercard,150000,119652,2024-10-01,2024-10-31,Paid,0.8,2241591176204306,Indian Bank
3126,1079,amex,15000,6673,2024-07-17,2024-08-16,Overdue,0.44,3.46939E+14,SBI
3127,1262,mastercard,75000,60757,2024-01-19,2024-02-18,Overdue,0.81,5333591179936195,Bank of Maharashtra
3128,1262,visa,50000,38724,2024-04-16,2024-05-16,Paid,0.77,4952132959035941,IDBI Bank
